,feature,importance,normalized_importance,cumulative_importance
21513,city_code_143.0,0.0,0.0,0.9999999999999979
21512,city_code_144.0,0.0,0.0,0.9999999999999979
21511,city_code_134.0,0.0,0.0,0.9999999999999979
21510,city_code_145.0,0.0,0.0,0.9999999999999979
21509,city_code_147.0,0.0,0.0,0.9999999999999979
21508,city_code_148.0,0.0,0.0,0.9999999999999979
21507,city_code_149.0,0.0,0.0,0.9999999999999979
21524,city_code_188.0,0.0,0.0,0.9999999999999979
21525,city_code_187.0,0.0,0.0,0.9999999999999979
21526,city_code_184.0,0.0,0.0,0.9999999999999979
21527,city_code_182.0,0.0,0.0,0.9999999999999979
21545,city_code_99.0,0.0,0.0,0.9999999999999979
21544,city_code_82.0,0.0,0.0,0.9999999999999979
21543,city_code_333.0,0.0,0.0,0.9999999999999979
21542,city_code_132.0,0.0,0.0,0.9999999999999979
21541,city_code_136.0,0.0,0.0,0.9999999999999979
21540,city_code_161.0,0.0,0.0,0.9999999999999979
21539,city_code_162.0,0.0,0.0,0.9999999999999979
21538,city_code_163.0,0.0,0.0,0.9999999999999979
21588,city_code_290.0,0.0,0.0,0.9999999999999979
21537,city_code_164.0,0.0,0.0,0.9999999999999979
21535,city_code_167.0,0.0,0.0,0.9999999999999979
21534,city_code_168.0,0.0,0.0,0.9999999999999979
21533,city_code_170.0,0.0,0.0,0.9999999999999979
21532,city_code_171.0,0.0,0.0,0.9999999999999979
21531,city_code_173.0,0.0,0.0,0.9999999999999979
21530,city_code_176.0,0.0,0.0,0.9999999999999979
21529,city_code_180.0,0.0,0.0,0.9999999999999979
21528,city_code_181.0,0.0,0.0,0.9999999999999979
21536,city_code_166.0,0.0,0.0,0.9999999999999979
21506,city_code_150.0,0.0,0.0,0.9999999999999979
21589,city_code_289.0,0.0,0.0,0.9999999999999979
21591,city_code_286.0,0.0,0.0,0.9999999999999979
21651,city_code_230.0,0.0,0.0,0.9999999999999979
21650,city_code_258.0,0.0,0.0,0.9999999999999979
21649,city_code_229.0,0.0,0.0,0.9999999999999979
21648,city_code_227.0,0.0,0.0,0.9999999999999979
21647,city_code_199.0,0.0,0.0,0.9999999999999979
21646,city_code_200.0,0.0,0.0,0.9999999999999979
21645,city_code_201.0,0.0,0.0,0.9999999999999979
21644,city_code_206.0,0.0,0.0,0.9999999999999979
21643,city_code_207.0,0.0,0.0,0.9999999999999979
21642,city_code_208.0,0.0,0.0,0.9999999999999979
21641,city_code_211.0,0.0,0.0,0.9999999999999979
21640,city_code_215.0,0.0,0.0,0.9999999999999979
21639,city_code_216.0,0.0,0.0,0.9999999999999979
21638,city_code_217.0,0.0,0.0,0.9999999999999979
21637,city_code_218.0,0.0,0.0,0.9999999999999979
21636,city_code_219.0,0.0,0.0,0.9999999999999979
21635,city_code_220.0,0.0,0.0,0.9999999999999979
21652,city_code_257.0,0.0,0.0,0.9999999999999979
21634,city_code_221.0,0.0,0.0,0.9999999999999979
21653,city_code_255.0,0.0,0.0,0.9999999999999979
21655,city_code_245.0,0.0,0.0,0.9999999999999979
21672,region_code_20090.0,0.0,0.0,0.9999999999999979
21671,region_code_12057.0,0.0,0.0,0.9999999999999979
21670,region_code_25540.0,0.0,0.0,0.9999999999999979
21669,region_code_25542.0,0.0,0.0,0.9999999999999979
21668,city_code_231.0,0.0,0.0,0.9999999999999979
21667,city_code_232.0,0.0,0.0,0.9999999999999979
21666,city_code_233.0,0.0,0.0,0.9999999999999979
21665,city_code_234.0,0.0,0.0,0.9999999999999979
21664,city_code_235.0,0.0,0.0,0.9999999999999979
21663,city_code_236.0,0.0,0.0,0.9999999999999979
21662,city_code_237.0,0.0,0.0,0.9999999999999979
21661,city_code_238.0,0.0,0.0,0.9999999999999979
21660,city_code_239.0,0.0,0.0,0.9999999999999979
21659,city_code_240.0,0.0,0.0,0.9999999999999979
21658,city_code_242.0,0.0,0.0,0.9999999999999979
21657,city_code_243.0,0.0,0.0,0.9999999999999979
21656,city_code_244.0,0.0,0.0,0.9999999999999979
21654,city_code_251.0,0.0,0.0,0.9999999999999979
21633,city_code_222.0,0.0,0.0,0.9999999999999979
21632,city_code_225.0,0.0,0.0,0.9999999999999979
21631,city_code_226.0,0.0,0.0,0.9999999999999979
21608,city_code_295.0,0.0,0.0,0.9999999999999979
21607,city_code_294.0,0.0,0.0,0.9999999999999979
21606,city_code_292.0,0.0,0.0,0.9999999999999979
21605,city_code_267.0,0.0,0.0,0.9999999999999979
21604,city_code_268.0,0.0,0.0,0.9999999999999979
21603,city_code_269.0,0.0,0.0,0.9999999999999979
21602,city_code_270.0,0.0,0.0,0.9999999999999979
21601,city_code_271.0,0.0,0.0,0.9999999999999979
21600,city_code_272.0,0.0,0.0,0.9999999999999979
21599,city_code_273.0,0.0,0.0,0.9999999999999979
21598,city_code_276.0,0.0,0.0,0.9999999999999979
21597,city_code_198.0,0.0,0.0,0.9999999999999979
21596,city_code_279.0,0.0,0.0,0.9999999999999979
21595,city_code_281.0,0.0,0.0,0.9999999999999979
21594,city_code_283.0,0.0,0.0,0.9999999999999979
21593,city_code_284.0,0.0,0.0,0.9999999999999979
21592,city_code_285.0,0.0,0.0,0.9999999999999979
21609,city_code_296.0,0.0,0.0,0.9999999999999979
21610,city_code_330.0,0.0,0.0,0.9999999999999979
21611,city_code_329.0,0.0,0.0,0.9999999999999979
21612,city_code_328.0,0.0,0.0,0.9999999999999979
21630,city_code_228.0,0.0,0.0,0.9999999999999979
21629,city_code_259.0,0.0,0.0,0.9999999999999979
21628,city_code_260.0,0.0,0.0,0.9999999999999979
21627,city_code_266.0,0.0,0.0,0.9999999999999979
21626,city_code_297.0,0.0,0.0,0.9999999999999979
21625,city_code_298.0,0.0,0.0,0.9999999999999979
21624,city_code_299.0,0.0,0.0,0.9999999999999979
21623,city_code_301.0,0.0,0.0,0.9999999999999979
21590,city_code_287.0,0.0,0.0,0.9999999999999979
21622,city_code_305.0,0.0,0.0,0.9999999999999979
21620,city_code_308.0,0.0,0.0,0.9999999999999979
21619,city_code_312.0,0.0,0.0,0.9999999999999979
21618,city_code_313.0,0.0,0.0,0.9999999999999979
21617,city_code_314.0,0.0,0.0,0.9999999999999979
21616,city_code_316.0,0.0,0.0,0.9999999999999979
21615,city_code_318.0,0.0,0.0,0.9999999999999979
21614,city_code_319.0,0.0,0.0,0.9999999999999979
21613,city_code_322.0,0.0,0.0,0.9999999999999979
21621,city_code_307.0,0.0,0.0,0.9999999999999979
21505,city_code_151.0,0.0,0.0,0.9999999999999979
21504,city_code_152.0,0.0,0.0,0.9999999999999979
21503,city_code_154.0,0.0,0.0,0.9999999999999979
21395,city_code_388.0,0.0,0.0,0.9999999999999979
21394,city_code_384.0,0.0,0.0,0.9999999999999979
21393,city_code_381.0,0.0,0.0,0.9999999999999979
21392,city_code_380.0,0.0,0.0,0.9999999999999979
21391,city_code_339.0,0.0,0.0,0.9999999999999979
21390,city_code_340.0,0.0,0.0,0.9999999999999979
21389,city_code_342.0,0.0,0.0,0.9999999999999979
21388,city_code_343.0,0.0,0.0,0.9999999999999979
21387,city_code_351.0,0.0,0.0,0.9999999999999979
21386,city_code_352.0,0.0,0.0,0.9999999999999979
21385,city_code_353.0,0.0,0.0,0.9999999999999979
21384,city_code_355.0,0.0,0.0,0.9999999999999979
21383,city_code_418.0,0.0,0.0,0.9999999999999979
21382,city_code_361.0,0.0,0.0,0.9999999999999979
21381,city_code_364.0,0.0,0.0,0.9999999999999979
21380,city_code_365.0,0.0,0.0,0.9999999999999979
21379,city_code_366.0,0.0,0.0,0.9999999999999979
21396,city_code_417.0,0.0,0.0,0.9999999999999979
21378,city_code_367.0,0.0,0.0,0.9999999999999979
21397,city_code_416.0,0.0,0.0,0.9999999999999979
21399,city_code_414.0,0.0,0.0,0.9999999999999979
21416,city_code_607.0,0.0,0.0,0.9999999999999979
21415,city_code_499.0,0.0,0.0,0.9999999999999979
21414,city_code_498.0,0.0,0.0,0.9999999999999979
21413,city_code_497.0,0.0,0.0,0.9999999999999979
21412,city_code_389.0,0.0,0.0,0.9999999999999979
21411,city_code_390.0,0.0,0.0,0.9999999999999979
21410,city_code_391.0,0.0,0.0,0.9999999999999979
21409,city_code_396.0,0.0,0.0,0.9999999999999979
21408,city_code_399.0,0.0,0.0,0.9999999999999979
21407,city_code_400.0,0.0,0.0,0.9999999999999979
21406,city_code_401.0,0.0,0.0,0.9999999999999979
21405,city_code_402.0,0.0,0.0,0.9999999999999979
21404,city_code_404.0,0.0,0.0,0.9999999999999979
21403,city_code_405.0,0.0,0.0,0.9999999999999979
21402,city_code_407.0,0.0,0.0,0.9999999999999979
21401,city_code_409.0,0.0,0.0,0.9999999999999979
21400,city_code_411.0,0.0,0.0,0.9999999999999979
21398,city_code_415.0,0.0,0.0,0.9999999999999979
21377,city_code_369.0,0.0,0.0,0.9999999999999979
21376,city_code_371.0,0.0,0.0,0.9999999999999979
21375,city_code_372.0,0.0,0.0,0.9999999999999979
21352,city_code_465.0,0.0,0.0,0.9999999999999979
21351,city_code_464.0,0.0,0.0,0.9999999999999979
21350,city_code_461.0,0.0,0.0,0.9999999999999979
21349,city_code_460.0,0.0,0.0,0.9999999999999979
21348,city_code_423.0,0.0,0.0,0.9999999999999979
21347,city_code_424.0,0.0,0.0,0.9999999999999979
21346,city_code_428.0,0.0,0.0,0.9999999999999979
21345,city_code_430.0,0.0,0.0,0.9999999999999979
21344,city_code_433.0,0.0,0.0,0.9999999999999979
21343,city_code_434.0,0.0,0.0,0.9999999999999979
21342,city_code_436.0,0.0,0.0,0.9999999999999979
21341,city_code_439.0,0.0,0.0,0.9999999999999979
21340,city_code_421.0,0.0,0.0,0.9999999999999979
21339,city_code_440.0,0.0,0.0,0.9999999999999979
21338,city_code_447.0,0.0,0.0,0.9999999999999979
21337,city_code_448.0,0.0,0.0,0.9999999999999979
21336,city_code_450.0,0.0,0.0,0.9999999999999979
21353,city_code_496.0,0.0,0.0,0.9999999999999979
21354,city_code_495.0,0.0,0.0,0.9999999999999979
21355,city_code_494.0,0.0,0.0,0.9999999999999979
21356,city_code_489.0,0.0,0.0,0.9999999999999979
21374,city_code_376.0,0.0,0.0,0.9999999999999979
21373,city_code_362.0,0.0,0.0,0.9999999999999979
21372,city_code_337.0,0.0,0.0,0.9999999999999979
21371,city_code_419.0,0.0,0.0,0.9999999999999979
21370,city_code_422.0,0.0,0.0,0.9999999999999979
21369,city_code_466.0,0.0,0.0,0.9999999999999979
21368,city_code_467.0,0.0,0.0,0.9999999999999979
21367,city_code_468.0,0.0,0.0,0.9999999999999979
21417,city_code_632.0,0.0,0.0,0.9999999999999979
21366,city_code_469.0,0.0,0.0,0.9999999999999979
21364,city_code_472.0,0.0,0.0,0.9999999999999979
21363,city_code_473.0,0.0,0.0,0.9999999999999979
21362,city_code_475.0,0.0,0.0,0.9999999999999979
21361,city_code_476.0,0.0,0.0,0.9999999999999979
21360,city_code_483.0,0.0,0.0,0.9999999999999979
21359,city_code_484.0,0.0,0.0,0.9999999999999979
21358,city_code_486.0,0.0,0.0,0.9999999999999979
21357,city_code_487.0,0.0,0.0,0.9999999999999979
21365,city_code_471.0,0.0,0.0,0.9999999999999979
21418,city_code_624.0,0.0,0.0,0.9999999999999979
21419,city_code_623.0,0.0,0.0,0.9999999999999979
21420,city_code_621.0,0.0,0.0,0.9999999999999979
21480,city_code_550.0,0.0,0.0,0.9999999999999979
21479,city_code_581.0,0.0,0.0,0.9999999999999979
21478,city_code_549.0,0.0,0.0,0.9999999999999979
21477,city_code_547.0,0.0,0.0,0.9999999999999979
21476,city_code_504.0,0.0,0.0,0.9999999999999979
21475,city_code_505.0,0.0,0.0,0.9999999999999979
21474,city_code_506.0,0.0,0.0,0.9999999999999979
21473,city_code_508.0,0.0,0.0,0.9999999999999979
21472,city_code_509.0,0.0,0.0,0.9999999999999979
21471,city_code_521.0,0.0,0.0,0.9999999999999979
21470,city_code_524.0,0.0,0.0,0.9999999999999979
21469,city_code_525.0,0.0,0.0,0.9999999999999979
21468,city_code_526.0,0.0,0.0,0.9999999999999979
21467,city_code_527.0,0.0,0.0,0.9999999999999979
21466,city_code_528.0,0.0,0.0,0.9999999999999979
21465,city_code_529.0,0.0,0.0,0.9999999999999979
21464,city_code_530.0,0.0,0.0,0.9999999999999979
21481,city_code_576.0,0.0,0.0,0.9999999999999979
21482,city_code_574.0,0.0,0.0,0.9999999999999979
21483,city_code_572.0,0.0,0.0,0.9999999999999979
21484,city_code_571.0,0.0,0.0,0.9999999999999979
21502,city_code_155.0,0.0,0.0,0.9999999999999979
21501,city_code_146.0,0.0,0.0,0.9999999999999979
21500,city_code_65.0,0.0,0.0,0.9999999999999979
21499,city_code_335.0,0.0,0.0,0.9999999999999979
21498,city_code_338.0,0.0,0.0,0.9999999999999979
21497,city_code_551.0,0.0,0.0,0.9999999999999979
21496,city_code_552.0,0.0,0.0,0.9999999999999979
21495,city_code_554.0,0.0,0.0,0.9999999999999979
21463,city_code_532.0,0.0,0.0,0.9999999999999979
21494,city_code_555.0,0.0,0.0,0.9999999999999979
21492,city_code_557.0,0.0,0.0,0.9999999999999979
21491,city_code_558.0,0.0,0.0,0.9999999999999979
21490,city_code_559.0,0.0,0.0,0.9999999999999979
21489,city_code_560.0,0.0,0.0,0.9999999999999979
21488,city_code_561.0,0.0,0.0,0.9999999999999979
21487,city_code_562.0,0.0,0.0,0.9999999999999979
21486,city_code_563.0,0.0,0.0,0.9999999999999979
21485,city_code_570.0,0.0,0.0,0.9999999999999979
21493,city_code_556.0,0.0,0.0,0.9999999999999979
19635,region_code_9434.0,0.0,0.0,0.9999999999999979
21462,city_code_533.0,0.0,0.0,0.9999999999999979
21460,city_code_546.0,0.0,0.0,0.9999999999999979
21437,city_code_635.0,0.0,0.0,0.9999999999999979
21436,city_code_634.0,0.0,0.0,0.9999999999999979
21435,city_code_633.0,0.0,0.0,0.9999999999999979
21434,city_code_589.0,0.0,0.0,0.9999999999999979
21433,city_code_592.0,0.0,0.0,0.9999999999999979
21432,city_code_593.0,0.0,0.0,0.9999999999999979
21431,city_code_594.0,0.0,0.0,0.9999999999999979
21430,city_code_596.0,0.0,0.0,0.9999999999999979
21429,city_code_597.0,0.0,0.0,0.9999999999999979
21428,city_code_599.0,0.0,0.0,0.9999999999999979
21427,city_code_604.0,0.0,0.0,0.9999999999999979
21426,city_code_500.0,0.0,0.0,0.9999999999999979
21425,city_code_606.0,0.0,0.0,0.9999999999999979
21424,city_code_608.0,0.0,0.0,0.9999999999999979
21423,city_code_609.0,0.0,0.0,0.9999999999999979
21422,city_code_610.0,0.0,0.0,0.9999999999999979
21421,city_code_611.0,0.0,0.0,0.9999999999999979
21438,city_code_636.0,0.0,0.0,0.9999999999999979
21439,city_code_660.0,0.0,0.0,0.9999999999999979
21440,city_code_658.0,0.0,0.0,0.9999999999999979
21441,city_code_657.0,0.0,0.0,0.9999999999999979
21459,city_code_548.0,0.0,0.0,0.9999999999999979
21458,city_code_582.0,0.0,0.0,0.9999999999999979
21457,city_code_583.0,0.0,0.0,0.9999999999999979
21456,city_code_588.0,0.0,0.0,0.9999999999999979
21455,city_code_637.0,0.0,0.0,0.9999999999999979
21454,city_code_639.0,0.0,0.0,0.9999999999999979
21453,city_code_640.0,0.0,0.0,0.9999999999999979
21452,city_code_641.0,0.0,0.0,0.9999999999999979
21461,city_code_535.0,0.0,0.0,0.9999999999999979
21451,city_code_644.0,0.0,0.0,0.9999999999999979
21449,city_code_648.0,0.0,0.0,0.9999999999999979
21448,city_code_649.0,0.0,0.0,0.9999999999999979
21447,city_code_650.0,0.0,0.0,0.9999999999999979
21446,city_code_651.0,0.0,0.0,0.9999999999999979
21445,city_code_652.0,0.0,0.0,0.9999999999999979
21444,city_code_653.0,0.0,0.0,0.9999999999999979
21443,city_code_654.0,0.0,0.0,0.9999999999999979
21442,city_code_655.0,0.0,0.0,0.9999999999999979
21450,city_code_645.0,0.0,0.0,0.9999999999999979
16913,city_code_3313.0,0.0,0.0,0.9999999999999979
19634,region_code_4980.0,0.0,0.0,0.9999999999999979
19632,region_code_5385.0,0.0,0.0,0.9999999999999979
17824,city_code_915.0,0.0,0.0,0.9999999999999979
17823,city_code_916.0,0.0,0.0,0.9999999999999979
17822,city_code_917.0,0.0,0.0,0.9999999999999979
17821,city_code_918.0,0.0,0.0,0.9999999999999979
17820,city_code_919.0,0.0,0.0,0.9999999999999979
17819,city_code_920.0,0.0,0.0,0.9999999999999979
17818,city_code_909.0,0.0,0.0,0.9999999999999979
17817,city_code_822.0,0.0,0.0,0.9999999999999979
17816,city_code_821.0,0.0,0.0,0.9999999999999979
17815,city_code_819.0,0.0,0.0,0.9999999999999979
17814,city_code_700.0,0.0,0.0,0.9999999999999979
17813,city_code_701.0,0.0,0.0,0.9999999999999979
17812,city_code_702.0,0.0,0.0,0.9999999999999979
17811,city_code_703.0,0.0,0.0,0.9999999999999979
17810,city_code_704.0,0.0,0.0,0.9999999999999979
17809,city_code_708.0,0.0,0.0,0.9999999999999979
17808,city_code_709.0,0.0,0.0,0.9999999999999979
17825,city_code_911.0,0.0,0.0,0.9999999999999979
17807,city_code_710.0,0.0,0.0,0.9999999999999979
17826,city_code_910.0,0.0,0.0,0.9999999999999979
17828,city_code_825.0,0.0,0.0,0.9999999999999979
17845,city_code_948.0,0.0,0.0,0.9999999999999979
17844,city_code_951.0,0.0,0.0,0.9999999999999979
17843,city_code_953.0,0.0,0.0,0.9999999999999979
17842,city_code_956.0,0.0,0.0,0.9999999999999979
17841,city_code_958.0,0.0,0.0,0.9999999999999979
17840,city_code_924.0,0.0,0.0,0.9999999999999979
17839,city_code_923.0,0.0,0.0,0.9999999999999979
17838,city_code_922.0,0.0,0.0,0.9999999999999979
17837,city_code_921.0,0.0,0.0,0.9999999999999979
17836,city_code_896.0,0.0,0.0,0.9999999999999979
17835,city_code_897.0,0.0,0.0,0.9999999999999979
17834,city_code_898.0,0.0,0.0,0.9999999999999979
17833,city_code_901.0,0.0,0.0,0.9999999999999979
17832,city_code_902.0,0.0,0.0,0.9999999999999979
17831,city_code_904.0,0.0,0.0,0.9999999999999979
17830,city_code_905.0,0.0,0.0,0.9999999999999979
17829,city_code_907.0,0.0,0.0,0.9999999999999979
17827,city_code_908.0,0.0,0.0,0.9999999999999979
17806,city_code_711.0,0.0,0.0,0.9999999999999979
17805,city_code_712.0,0.0,0.0,0.9999999999999979
17804,city_code_714.0,0.0,0.0,0.9999999999999979
17781,city_code_689.0,0.0,0.0,0.9999999999999979
17780,city_code_691.0,0.0,0.0,0.9999999999999979
17779,city_code_692.0,0.0,0.0,0.9999999999999979
17778,city_code_693.0,0.0,0.0,0.9999999999999979
17777,city_code_694.0,0.0,0.0,0.9999999999999979
17776,city_code_695.0,0.0,0.0,0.9999999999999979
17775,city_code_682.0,0.0,0.0,0.9999999999999979
17774,city_code_959.0,0.0,0.0,0.9999999999999979
17773,city_code_736.0,0.0,0.0,0.9999999999999979
17772,city_code_739.0,0.0,0.0,0.9999999999999979
17771,city_code_785.0,0.0,0.0,0.9999999999999979
17770,city_code_786.0,0.0,0.0,0.9999999999999979
17769,city_code_787.0,0.0,0.0,0.9999999999999979
17768,city_code_791.0,0.0,0.0,0.9999999999999979
17767,city_code_792.0,0.0,0.0,0.9999999999999979
17766,city_code_793.0,0.0,0.0,0.9999999999999979
17765,city_code_794.0,0.0,0.0,0.9999999999999979
17782,city_code_688.0,0.0,0.0,0.9999999999999979
17783,city_code_685.0,0.0,0.0,0.9999999999999979
17784,city_code_681.0,0.0,0.0,0.9999999999999979
17785,city_code_735.0,0.0,0.0,0.9999999999999979
17803,city_code_715.0,0.0,0.0,0.9999999999999979
17802,city_code_723.0,0.0,0.0,0.9999999999999979
17801,city_code_724.0,0.0,0.0,0.9999999999999979
17800,city_code_725.0,0.0,0.0,0.9999999999999979
17799,city_code_728.0,0.0,0.0,0.9999999999999979
17798,city_code_730.0,0.0,0.0,0.9999999999999979
17797,city_code_699.0,0.0,0.0,0.9999999999999979
17796,city_code_698.0,0.0,0.0,0.9999999999999979
17846,city_code_947.0,0.0,0.0,0.9999999999999979
17795,city_code_697.0,0.0,0.0,0.9999999999999979
17793,city_code_666.0,0.0,0.0,0.9999999999999979
17792,city_code_667.0,0.0,0.0,0.9999999999999979
17791,city_code_668.0,0.0,0.0,0.9999999999999979
17790,city_code_669.0,0.0,0.0,0.9999999999999979
17789,city_code_671.0,0.0,0.0,0.9999999999999979
17788,city_code_673.0,0.0,0.0,0.9999999999999979
17787,city_code_678.0,0.0,0.0,0.9999999999999979
17786,city_code_680.0,0.0,0.0,0.9999999999999979
17794,city_code_696.0,0.0,0.0,0.9999999999999979
17764,city_code_795.0,0.0,0.0,0.9999999999999979
17847,city_code_940.0,0.0,0.0,0.9999999999999979
17849,city_code_938.0,0.0,0.0,0.9999999999999979
17909,city_code_2095.0,0.0,0.0,0.9999999999999979
17908,city_code_2096.0,0.0,0.0,0.9999999999999979
17907,city_code_2097.0,0.0,0.0,0.9999999999999979
17906,city_code_2098.0,0.0,0.0,0.9999999999999979
17905,city_code_2100.0,0.0,0.0,0.9999999999999979
17904,city_code_2102.0,0.0,0.0,0.9999999999999979
17903,city_code_2090.0,0.0,0.0,0.9999999999999979
17902,city_code_1485.0,0.0,0.0,0.9999999999999979
17901,city_code_1484.0,0.0,0.0,0.9999999999999979
17900,city_code_1483.0,0.0,0.0,0.9999999999999979
17899,city_code_859.0,0.0,0.0,0.9999999999999979
17898,city_code_860.0,0.0,0.0,0.9999999999999979
17897,city_code_861.0,0.0,0.0,0.9999999999999979
17896,city_code_862.0,0.0,0.0,0.9999999999999979
17895,city_code_864.0,0.0,0.0,0.9999999999999979
17894,city_code_865.0,0.0,0.0,0.9999999999999979
17893,city_code_868.0,0.0,0.0,0.9999999999999979
17910,city_code_2093.0,0.0,0.0,0.9999999999999979
17892,city_code_874.0,0.0,0.0,0.9999999999999979
17911,city_code_2091.0,0.0,0.0,0.9999999999999979
17913,city_code_2053.0,0.0,0.0,0.9999999999999979
17930,city_code_2134.0,0.0,0.0,0.9999999999999979
17929,city_code_2137.0,0.0,0.0,0.9999999999999979
17928,city_code_2138.0,0.0,0.0,0.9999999999999979
17927,city_code_2139.0,0.0,0.0,0.9999999999999979
17926,city_code_2141.0,0.0,0.0,0.9999999999999979
17925,city_code_2111.0,0.0,0.0,0.9999999999999979
17924,city_code_2110.0,0.0,0.0,0.9999999999999979
17923,city_code_2108.0,0.0,0.0,0.9999999999999979
17922,city_code_2107.0,0.0,0.0,0.9999999999999979
17921,city_code_2055.0,0.0,0.0,0.9999999999999979
17920,city_code_2057.0,0.0,0.0,0.9999999999999979
17919,city_code_2058.0,0.0,0.0,0.9999999999999979
17918,city_code_2060.0,0.0,0.0,0.9999999999999979
17917,city_code_2064.0,0.0,0.0,0.9999999999999979
17916,city_code_2069.0,0.0,0.0,0.9999999999999979
17915,city_code_2071.0,0.0,0.0,0.9999999999999979
17914,city_code_2072.0,0.0,0.0,0.9999999999999979
17912,city_code_2088.0,0.0,0.0,0.9999999999999979
17891,city_code_875.0,0.0,0.0,0.9999999999999979
17890,city_code_877.0,0.0,0.0,0.9999999999999979
17889,city_code_878.0,0.0,0.0,0.9999999999999979
17866,city_code_847.0,0.0,0.0,0.9999999999999979
17865,city_code_848.0,0.0,0.0,0.9999999999999979
17864,city_code_849.0,0.0,0.0,0.9999999999999979
17863,city_code_851.0,0.0,0.0,0.9999999999999979
17862,city_code_853.0,0.0,0.0,0.9999999999999979
17861,city_code_855.0,0.0,0.0,0.9999999999999979
17860,city_code_890.0,0.0,0.0,0.9999999999999979
17859,city_code_891.0,0.0,0.0,0.9999999999999979
17858,city_code_895.0,0.0,0.0,0.9999999999999979
17857,city_code_925.0,0.0,0.0,0.9999999999999979
17856,city_code_926.0,0.0,0.0,0.9999999999999979
17855,city_code_927.0,0.0,0.0,0.9999999999999979
17854,city_code_928.0,0.0,0.0,0.9999999999999979
17853,city_code_933.0,0.0,0.0,0.9999999999999979
17852,city_code_934.0,0.0,0.0,0.9999999999999979
17851,city_code_936.0,0.0,0.0,0.9999999999999979
17850,city_code_937.0,0.0,0.0,0.9999999999999979
17867,city_code_846.0,0.0,0.0,0.9999999999999979
17868,city_code_845.0,0.0,0.0,0.9999999999999979
17869,city_code_843.0,0.0,0.0,0.9999999999999979
17870,city_code_842.0,0.0,0.0,0.9999999999999979
17888,city_code_882.0,0.0,0.0,0.9999999999999979
17887,city_code_883.0,0.0,0.0,0.9999999999999979
17886,city_code_884.0,0.0,0.0,0.9999999999999979
17885,city_code_886.0,0.0,0.0,0.9999999999999979
17884,city_code_887.0,0.0,0.0,0.9999999999999979
17883,city_code_888.0,0.0,0.0,0.9999999999999979
17882,city_code_858.0,0.0,0.0,0.9999999999999979
17881,city_code_889.0,0.0,0.0,0.9999999999999979
17848,city_code_939.0,0.0,0.0,0.9999999999999979
17880,city_code_856.0,0.0,0.0,0.9999999999999979
17878,city_code_829.0,0.0,0.0,0.9999999999999979
17877,city_code_833.0,0.0,0.0,0.9999999999999979
17876,city_code_834.0,0.0,0.0,0.9999999999999979
17875,city_code_835.0,0.0,0.0,0.9999999999999979
17874,city_code_836.0,0.0,0.0,0.9999999999999979
17873,city_code_837.0,0.0,0.0,0.9999999999999979
17872,city_code_840.0,0.0,0.0,0.9999999999999979
17871,city_code_841.0,0.0,0.0,0.9999999999999979
17879,city_code_854.0,0.0,0.0,0.9999999999999979
17931,city_code_2133.0,0.0,0.0,0.9999999999999979
17763,city_code_802.0,0.0,0.0,0.9999999999999979
17761,city_code_804.0,0.0,0.0,0.9999999999999979
17654,city_code_1387.0,0.0,0.0,0.9999999999999979
17653,city_code_1389.0,0.0,0.0,0.9999999999999979
17652,city_code_1392.0,0.0,0.0,0.9999999999999979
17651,city_code_1394.0,0.0,0.0,0.9999999999999979
17650,city_code_1401.0,0.0,0.0,0.9999999999999979
17649,city_code_1403.0,0.0,0.0,0.9999999999999979
17648,city_code_1405.0,0.0,0.0,0.9999999999999979
17647,city_code_1406.0,0.0,0.0,0.9999999999999979
17646,city_code_1384.0,0.0,0.0,0.9999999999999979
17645,city_code_2416.0,0.0,0.0,0.9999999999999979
17644,city_code_1208.0,0.0,0.0,0.9999999999999979
17643,city_code_1194.0,0.0,0.0,0.9999999999999979
17642,city_code_1029.0,0.0,0.0,0.9999999999999979
17641,city_code_1030.0,0.0,0.0,0.9999999999999979
17640,city_code_1031.0,0.0,0.0,0.9999999999999979
17639,city_code_1032.0,0.0,0.0,0.9999999999999979
17638,city_code_1038.0,0.0,0.0,0.9999999999999979
17655,city_code_1383.0,0.0,0.0,0.9999999999999979
17637,city_code_1045.0,0.0,0.0,0.9999999999999979
17656,city_code_1323.0,0.0,0.0,0.9999999999999979
17658,city_code_1377.0,0.0,0.0,0.9999999999999979
17675,city_code_1468.0,0.0,0.0,0.9999999999999979
17674,city_code_1470.0,0.0,0.0,0.9999999999999979
17673,city_code_1471.0,0.0,0.0,0.9999999999999979
17672,city_code_1473.0,0.0,0.0,0.9999999999999979
17671,city_code_1474.0,0.0,0.0,0.9999999999999979
17670,city_code_1481.0,0.0,0.0,0.9999999999999979
17669,city_code_1482.0,0.0,0.0,0.9999999999999979
17668,city_code_1421.0,0.0,0.0,0.9999999999999979
17667,city_code_1414.0,0.0,0.0,0.9999999999999979
17666,city_code_1408.0,0.0,0.0,0.9999999999999979
17665,city_code_1407.0,0.0,0.0,0.9999999999999979
17664,city_code_1349.0,0.0,0.0,0.9999999999999979
17663,city_code_1350.0,0.0,0.0,0.9999999999999979
17662,city_code_1360.0,0.0,0.0,0.9999999999999979
17661,city_code_1366.0,0.0,0.0,0.9999999999999979
17660,city_code_1367.0,0.0,0.0,0.9999999999999979
